inventory_id,date,ing_id,expected_qty,actual_qty,error_flag,note
INV00006393,2025-03-22,ING003,2120,2120,0,
INV00006394,2025-03-22,ING004,1780,1780,0,
INV00006395,2025-03-22,ING005,2080,2080,0,
INV00006396,2025-03-22,ING006,2000,2000,0,
INV00006397,2025-03-22,ING007,2160,2160,0,
INV00006398,2025-03-22,ING008,3000,3000,0,
INV00006399,2025-03-22,ING009,2680,2680,0,
INV00006400,2025-03-22,ING010,3370,3370,0,
INV00006401,2025-03-22,ING011,35,35,0,
INV00006402,2025-03-22,ING012,2710,2710,0,
INV00006403,2025-03-22,ING013,2920,2920,0,
INV00006404,2025-03-22,ING014,35,35,0,
INV00006405,2025-03-22,ING015,850,850,0,
INV00006406,2025-03-22,ING016,2600,2600,0,
INV00006407,2025-03-22,ING017,445,445,0,
INV00006408,2025-03-22,ING018,200,200,0,
INV00006409,2025-03-23,ING001,7162,7162,0,
INV00006410,2025-03-23,ING002,19260,19260,0,
INV00006411,2025-03-23,ING003,2020,2020,0,
INV00006412,2025-03-23,ING004,1660,1660,0,
INV00006413,2025-03-23,ING005,1900,1900,0,
INV00006414,2025-03-23,ING006,2000,2000,0,
INV00006415,2025-03-23,ING007,1910,1910,0,
INV00006416,2025-03-23,ING008,2860,2860,0,
INV00006417,2025-03-23,ING009,2620,2620,0,
INV00006418,2025-03-23,ING010,3070,3070,0,
INV00006419,2025-03-23,ING011,24,24,0,
INV00006420,2025-03-23,ING012,2555,2555,0,
INV00006421,2025-03-23,ING013,2790,2790,0,
INV00006422,2025-03-23,ING014,30,30,0,
INV00006423,2025-03-23,ING015,600,600,0,
INV00006424,2025-03-23,ING016,2300,2300,0,
INV00006425,2025-03-23,ING017,375,375,0,pending_delivery
INV00006426,2025-03-23,ING018,200,200,0,
INV00006427,2025-03-24,ING001,6570,6570,0,
INV00006428,2025-03-24,ING002,8750,8750,0,
INV00006429,2025-03-24,ING003,1940,1940,0,
INV00006430,2025-03-24,ING004,1600,1600,0,
INV00006431,2025-03-24,ING005,1610,1610,0,
INV00006432,2025-03-24,ING006,2000,2000,0,
INV00006433,2025-03-24,ING007,1590,1590,0,
INV00006434,2025-03-24,ING008,2680,2680,0,
INV00006435,2025-03-24,ING009,2460,2460,0,
INV00006436,2025-03-24,ING010,2435,2435,0,
INV00006437,2025-03-24,ING011,17,17,0,
INV00006438,2025-03-24,ING012,2305,2305,0,
INV00006439,2025-03-24,ING013,2580,2580,0,
INV00006440,2025-03-24,ING014,16,16,0,
INV00006441,2025-03-24,ING015,400,400,0,pending_delivery
INV00006442,2025-03-24,ING016,2150,2150,0,
INV00006443,2025-03-24,ING017,2250,2250,0,
INV00006444,2025-03-24,ING018,200,200,0,
INV00006445,2025-03-25,ING001,5944,5944,0,
INV00006446,2025-03-25,ING002,0,0,0,pending_delivery
INV00006447,2025-03-25,ING003,1840,1840,0,
INV00006448,2025-03-25,ING004,1580,1580,0,
INV00006449,2025-03-25,ING005,1030,1030,0,
INV00006450,2025-03-25,ING006,2000,2000,0,
INV00006451,2025-03-25,ING007,1220,1220,0,
INV00006452,2025-03-25,ING008,2370,2370,0,
INV00006453,2025-03-25,ING009,2250,2250,0,
INV00006454,2025-03-25,ING010,2005,2005,0,
INV00006455,2025-03-25,ING011,11,11,0,pending_delivery
INV00006456,2025-03-25,ING012,1805,1805,0,
INV00006457,2025-03-25,ING013,2160,2160,0,
INV00006458,2025-03-25,ING014,10,10,0,pending_delivery
INV00006459,2025-03-25,ING015,3000,3000,0,
INV00006460,2025-03-25,ING016,2100,2100,0,
INV00006461,2025-03-25,ING017,2140,2140,0,
INV00006462,2025-03-25,ING018,200,200,0,
INV00006463,2025-03-26,ING001,5276,5276,0,
INV00006464,2025-03-26,ING002,30000,30000,0,
INV00006465,2025-03-26,ING003,1660,1660,0,
INV00006466,2025-03-26,ING004,1480,1480,0,
INV00006467,2025-03-26,ING005,720,720,0,
INV00006468,2025-03-26,ING006,2000,2000,0,
INV00006469,2025-03-26,ING007,730,730,0,
INV00006470,2025-03-26,ING008,2260,2260,0,
INV00006471,2025-03-26,ING009,1940,1940,0,
INV00006472,2025-03-26,ING010,1480,1480,0,pending_delivery
INV00006473,2025-03-26,ING011,75,75,0,
INV00006474,2025-03-26,ING012,1540,1540,0,
INV00006475,2025-03-26,ING013,1940,1940,0,
INV00006476,2025-03-26,ING014,75,75,0,
INV00006477,2025-03-26,ING015,2550,2550,0,
INV00006478,2025-03-26,ING016,1850,1850,0,
INV00006479,2025-03-26,ING017,2075,2075,0,
INV00006480,2025-03-26,ING018,200,200,0,
INV00006481,2025-03-27,ING001,4498,4498,0,
INV00006482,2025-03-27,ING002,15890,15890,0,
INV00006483,2025-03-27,ING003,1560,1560,0,
INV00006484,2025-03-27,ING004,1380,1380,0,
INV00006485,2025-03-27,ING005,400,400,0,pending_delivery
INV00006486,2025-03-27,ING006,2000,2000,0,
INV00006487,2025-03-27,ING007,140,140,0,pending_delivery
INV00006488,2025-03-27,ING008,1960,1960,0,
INV00006489,2025-03-27,ING009,1700,1700,0,
INV00006490,2025-03-27,ING010,12000,12000,0,
INV00006491,2025-03-27,ING011,65,65,0,
INV00006492,2025-03-27,ING012,1270,1270,0,
INV00006493,2025-03-27,ING013,1720,1720,0,
INV00006494,2025-03-27,ING014,62,62,0,
INV00006495,2025-03-27,ING015,2300,2300,0,
INV00006496,2025-03-27,ING016,1600,1600,0,
INV00006497,2025-03-27,ING017,1940,1940,0,
INV00006498,2025-03-27,ING018,200,200,0,
INV00006499,2025-03-28,ING001,3566,3566,0,
INV00006500,2025-03-28,ING002,0,0,0,pending_delivery
INV00006501,2025-03-28,ING003,1420,1420,0,
INV00006502,2025-03-28,ING004,1280,1280,0,
INV00006503,2025-03-28,ING005,3000,3000,0,
INV00006504,2025-03-28,ING006,2000,2000,0,
INV00006505,2025-03-28,ING007,3000,3000,0,
INV00006506,2025-03-28,ING008,1530,1530,0,
INV00006507,2025-03-28,ING009,1290,1290,0,
INV00006508,2025-03-28,ING010,11515,11515,0,
INV00006509,2025-03-28,ING011,53,53,0,
INV00006510,2025-03-28,ING012,830,830,0,
INV00006511,2025-03-28,ING013,1350,1350,0,
INV00006512,2025-03-28,ING014,53,53,0,
INV00006513,2025-03-28,ING015,1950,1950,0,
INV00006514,2025-03-28,ING016,1350,1350,0,
INV00006515,2025-03-28,ING017,1845,1845,0,
INV00006516,2025-03-28,ING018,200,200,0,
INV00006517,2025-03-29,ING001,3286,3286,0,
INV00006518,2025-03-29,ING002,30000,30000,0,
INV00006519,2025-03-29,ING003,1340,1340,0,
INV00006520,2025-03-29,ING004,1240,1240,0,
INV00006521,2025-03-29,ING005,2930,2930,0,
INV00006522,2025-03-29,ING006,2000,2000,0,
INV00006523,2025-03-29,ING007,2850,2850,0,
INV00006524,2025-03-29,ING008,1480,1480,0,
INV00006525,2025-03-29,ING009,1200,1200,0,
INV00006526,2025-03-29,ING010,11235,11235,0,
INV00006527,2025-03-29,ING011,47,47,0,
INV00006528,2025-03-29,ING012,770,770,0,
INV00006529,2025-03-29,ING013,1300,1300,0,
INV00006530,2025-03-29,ING014,47,47,0,
INV00006531,2025-03-29,ING015,1750,1750,0,
INV00006532,2025-03-29,ING016,1250,1250,0,
INV00006533,2025-03-29,ING017,1815,1815,0,
INV00006534,2025-03-29,ING018,200,200,0,
INV00006535,2025-03-30,ING001,2882,2882,0,
INV00006536,2025-03-30,ING002,22470,22470,0,
INV00006537,2025-03-30,ING003,1200,1200,0,
INV00006538,2025-03-30,ING004,1200,1200,0,
INV00006539,2025-03-30,ING005,2660,2660,0,
INV00006540,2025-03-30,ING006,2000,2000,0,
INV00006541,2025-03-30,ING007,2670,2670,0,
INV00006542,2025-03-30,ING008,1290,1290,0,
INV00006543,2025-03-30,ING009,1070,1070,0,
INV00006544,2025-03-30,ING010,10805,10805,0,
INV00006545,2025-03-30,ING011,38,38,0,
INV00006546,2025-03-30,ING012,540,540,0,
INV00006547,2025-03-30,ING013,1110,1110,0,
INV00006548,2025-03-30,ING014,41,41,0,
INV00006549,2025-03-30,ING015,1400,1400,0,
INV00006550,2025-03-30,ING016,1150,1150,0,
INV00006551,2025-03-30,ING017,1695,1695,0,
INV00006552,2025-03-30,ING018,200,200,0,
INV00006553,2025-03-31,ING001,2512,2512,0,
INV00006554,2025-03-31,ING002,15390,15390,0,
INV00006555,2025-03-31,ING003,1100,1100,0,
INV00006556,2025-03-31,ING004,1200,1200,0,
INV00006557,2025-03-31,ING005,2350,2350,0,
INV00006558,2025-03-31,ING006,2000,2000,0,
INV00006559,2025-03-31,ING007,2400,2400,0,
INV00006560,2025-03-31,ING008,1160,1160,0,
INV00006561,2025-03-31,ING009,930,930,0,
INV00006562,2025-03-31,ING010,10545,10545,0,
INV00006563,2025-03-31,ING011,33,33,0,
INV00006564,2025-03-31,ING012,275,275,0,pending_delivery
INV00006565,2025-03-31,ING013,890,890,0,
INV00006566,2025-03-31,ING014,37,37,0,
INV00006567,2025-03-31,ING015,1150,1150,0,
INV00006568,2025-03-31,ING016,1150,1150,0,
INV00006569,2025-03-31,ING017,1635,1635,0,
INV00006570,2025-03-31,ING018,200,200,0,
INV00006571,2025-04-01,ING001,2074,2074,0,
INV00006572,2025-04-01,ING002,7520,7520,0,
INV00006573,2025-04-01,ING003,1040,1040,0,
INV00006574,2025-04-01,ING004,1080,1080,0,
INV00006575,2025-04-01,ING005,2160,2160,0,
INV00006576,2025-04-01,ING006,2000,2000,0,
INV00006577,2025-04-01,ING007,2090,2090,0,
INV00006578,2025-04-01,ING008,1080,1080,0,
INV00006579,2025-04-01,ING009,760,760,0,
INV00006580,2025-04-01,ING010,10125,10125,0,
INV00006581,2025-04-01,ING011,24,24,0,
INV00006582,2025-04-01,ING012,3000,3000,0,
INV00006583,2025-04-01,ING013,760,760,0,
INV00006584,2025-04-01,ING014,29,29,0,
INV00006585,2025-04-01,ING015,1000,1000,0,
INV00006586,2025-04-01,ING016,850,850,0,
INV00006587,2025-04-01,ING017,1565,1565,0,
INV00006588,2025-04-01,ING018,200,200,0,
INV00006589,2025-04-02,ING001,1658,1658,0,
INV00006590,2025-04-02,ING002,500,500,0,pending_delivery
INV00006591,2025-04-02,ING003,960,960,0,
INV00006592,2025-04-02,ING004,1020,1020,0,
INV00006593,2025-04-02,ING005,1930,1930,0,
INV00006594,2025-04-02,ING006,2000,2000,0,
INV00006595,2025-04-02,ING007,1790,1790,0,
INV00006596,2025-04-02,ING008,950,950,0,
INV00006597,2025-04-02,ING009,640,640,0,
INV00006598,2025-04-02,ING010,9725,9725,0,
INV00006599,2025-04-02,ING011,17,17,0,
INV00006600,2025-04-02,ING012,2800,2800,0,
INV00006601,2025-04-02,ING013,590,590,0,
INV00006602,2025-04-02,ING014,21,21,0,
INV00006603,2025-04-02,ING015,800,800,0,
INV00006604,2025-04-02,ING016,700,700,0,
INV00006605,2025-04-02,ING017,1495,1495,0,
INV00006606,2025-04-02,ING018,200,200,0,
INV00006607,2025-04-03,ING001,910,910,0,pending_delivery
INV00006608,2025-04-03,ING002,30000,30000,0,
INV00006609,2025-04-03,ING003,840,840,0,
INV00006610,2025-04-03,ING004,920,920,0,
INV00006611,2025-04-03,ING005,1330,1330,0,
INV00006612,2025-04-03,ING006,2000,2000,0,
INV00006613,2025-04-03,ING007,1220,1220,0,
INV00006614,2025-04-03,ING008,720,720,0,
INV00006615,2025-04-03,ING009,400,400,0,pending_delivery
INV00006616,2025-04-03,ING010,9045,9045,0,
INV00006617,2025-04-03,ING011,6,6,0,pending_delivery
INV00006618,2025-04-03,ING012,2285,2285,0,
INV00006619,2025-04-03,ING013,160,160,0,pending_delivery
INV00006620,2025-04-03,ING014,11,11,0,pending_delivery
INV00006621,2025-04-03,ING015,500,500,0,pending_delivery
INV00006622,2025-04-03,ING016,450,450,0,pending_delivery
INV00006623,2025-04-03,ING017,1315,1315,0,
INV00006624,2025-04-03,ING018,200,200,0,
INV00006625,2025-04-04,ING001,7500,7500,0,
INV00006626,2025-04-04,ING002,19090,19090,0,
INV00006627,2025-04-04,ING003,760,760,0,
INV00006628,2025-04-04,ING004,880,880,0,
INV00006629,2025-04-04,ING005,1060,1060,0,
INV00006630,2025-04-04,ING006,2000,2000,0,
INV00006631,2025-04-04,ING007,880,880,0,
INV00006632,2025-04-04,ING008,550,550,0,
INV00006633,2025-04-04,ING009,3000,3000,0,
INV00006634,2025-04-04,ING010,8425,8425,0,
INV00006635,2025-04-04,ING011,75,75,0,
INV00006636,2025-04-04,ING012,2055,2055,0,
INV00006637,2025-04-04,ING013,3000,3000,0,
INV00006638,2025-04-04,ING014,75,75,0,
INV00006639,2025-04-04,ING015,3000,3000,0,
INV00006640,2025-04-04,ING016,3000,3000,0,
INV00006641,2025-04-04,ING017,1225,1225,0,
INV00006642,2025-04-04,ING018,200,200,0,
INV00006643,2025-04-05,ING001,7022,7022,0,
INV00006644,2025-04-05,ING002,10120,10120,0,
INV00006645,2025-04-05,ING003,740,740,0,
INV00006646,2025-04-05,ING004,800,800,0,
INV00006647,2025-04-05,ING005,660,660,0,
INV00006648,2025-04-05,ING006,2000,2000,0,
INV00006649,2025-04-05,ING007,360,360,0,pending_delivery
INV00006650,2025-04-05,ING008,310,310,0,pending_delivery
INV00006651,2025-04-05,ING009,2840,2840,0,
INV00006652,2025-04-05,ING010,7930,7930,0,
INV00006653,2025-04-05,ING011,70,70,0,
INV00006654,2025-04-05,ING012,1710,1710,0,
INV00006655,2025-04-05,ING013,2710,2710,0,
INV00006656,2025-04-05,ING014,63,63,0,
INV00006657,2025-04-05,ING015,2950,2950,0,
INV00006658,2025-04-05,ING016,2800,2800,0,
INV00006659,2025-04-05,ING017,1180,1180,0,
INV00006660,2025-04-05,ING018,200,200,0,
INV00006661,2025-04-06,ING001,6576,6576,0,
INV00006662,2025-04-06,ING002,2690,2690,0,pending_delivery
INV00006663,2025-04-06,ING003,660,660,0,
INV00006664,2025-04-06,ING004,700,700,0,
INV00006665,2025-04-06,ING005,550,550,0,
INV00006666,2025-04-06,ING006,2000,2000,0,
INV00006667,2025-04-06,ING007,3000,3000,0,
INV00006668,2025-04-06,ING008,3000,3000,0,
INV00006669,2025-04-06,ING009,2690,2690,0,
INV00006670,2025-04-06,ING010,7535,7535,0,
INV00006671,2025-04-06,ING011,61,61,0,
INV00006672,2025-04-06,ING012,1615,1615,0,
INV00006673,2025-04-06,ING013,2630,2630,0,
INV00006674,2025-04-06,ING014,55,55,0,
INV00006675,2025-04-06,ING015,2750,2750,0,
INV00006676,2025-04-06,ING016,2550,2550,0,
INV00006677,2025-04-06,ING017,1115,1115,0,
INV00006678,2025-04-06,ING018,200,200,0,
INV00006679,2025-04-07,ING001,5928,5928,0,
INV00006680,2025-04-07,ING002,30000,30000,0,
INV00006681,2025-04-07,ING003,580,580,0,
INV00006682,2025-04-07,ING004,660,660,0,
INV00006683,2025-04-07,ING005,330,330,0,pending_delivery
INV00006684,2025-04-07,ING006,2000,2000,0,
INV00006685,2025-04-07,ING007,2650,2650,0,
INV00006686,2025-04-07,ING008,2660,2660,0,
INV00006687,2025-04-07,ING009,2470,2470,0,
INV00006688,2025-04-07,ING010,6920,6920,0,
INV00006689,2025-04-07,ING011,55,55,0,
INV00006690,2025-04-07,ING012,1425,1425,0,
INV00006691,2025-04-07,ING013,2470,2470,0,
INV00006692,2025-04-07,ING014,42,42,0,
INV00006693,2025-04-07,ING015,2550,2550,0,
INV00006694,2025-04-07,ING016,2450,2450,0,
INV00006695,2025-04-07,ING017,1050,1050,0,
INV00006696,2025-04-07,ING018,200,200,0,
INV00006697,2025-04-08,ING001,5280,5280,0,
INV00006698,2025-04-08,ING002,18640,18640,0,
INV00006699,2025-04-08,ING003,540,540,0,
INV00006700,2025-04-08,ING004,520,520,0,
INV00006701,2025-04-08,ING005,3000,3000,0,
INV00006702,2025-04-08,ING006,2000,2000,0,
INV00006703,2025-04-08,ING007,2240,2240,0,
INV00006704,2025-04-08,ING008,2400,2400,0,
INV00006705,2025-04-08,ING009,2320,2320,0,
INV00006706,2025-04-08,ING010,6450,6450,0,
INV00006707,2025-04-08,ING011,46,46,0,
INV00006708,2025-04-08,ING012,1105,1105,0,
INV00006709,2025-04-08,ING013,2200,2200,0,
INV00006710,2025-04-08,ING014,35,35,0,
INV00006711,2025-04-08,ING015,2450,2450,0,
INV00006712,2025-04-08,ING016,2100,2100,0,
INV00006713,2025-04-08,ING017,930,930,0,
INV00006714,2025-04-08,ING018,200,200,0,
INV00006715,2025-04-09,ING001,4492,4492,0,
INV00006716,2025-04-09,ING002,4850,4850,0,pending_delivery
INV00006717,2025-04-09,ING003,500,500,0,pending_delivery
INV00006718,2025-04-09,ING004,380,380,0,pending_delivery
INV00006719,2025-04-09,ING005,2690,2690,0,
INV00006720,2025-04-09,ING006,2000,2000,0,
INV00006721,2025-04-09,ING007,1820,1820,0,
INV00006722,2025-04-09,ING008,2130,2130,0,
INV00006723,2025-04-09,ING009,2040,2040,0,
INV00006724,2025-04-09,ING010,5575,5575,0,
INV00006725,2025-04-09,ING011,37,37,0,
INV00006726,2025-04-09,ING012,840,840,0,
INV00006727,2025-04-09,ING013,1980,1980,0,
INV00006728,2025-04-09,ING014,20,20,0,
INV00006729,2025-04-09,ING015,2350,2350,0,
INV00006730,2025-04-09,ING016,1750,1750,0,
INV00006731,2025-04-09,ING017,735,735,0,
INV00006732,2025-04-09,ING018,200,200,0,
INV00006733,2025-04-10,ING001,4056,4056,0,
INV00006734,2025-04-10,ING002,30000,30000,0,
INV00006735,2025-04-10,ING003,3000,3000,0,
INV00006736,2025-04-10,ING004,3000,3000,0,
INV00006737,2025-04-10,ING005,2580,2580,0,
INV00006738,2025-04-10,ING006,2000,2000,0,
INV00006739,2025-04-10,ING007,1470,1470,0,
INV00006740,2025-04-10,ING008,2050,2050,0,
INV00006741,2025-04-10,ING009,1900,1900,0,
INV00006742,2025-04-10,ING010,5290,5290,0,
INV00006743,2025-04-10,ING011,31,31,0,
INV00006744,2025-04-10,ING012,745,745,0,
INV00006745,2025-04-10,ING013,1900,1900,0,
INV00006746,2025-04-10,ING014,13,13,0,
INV00006747,2025-04-10,ING015,2250,2250,0,
INV00006748,2025-04-10,ING016,1550,1550,0,
INV00006749,2025-04-10,ING017,720,720,0,
INV00006750,2025-04-10,ING018,200,200,0,
INV00006751,2025-04-11,ING001,3224,3224,0,
INV00006752,2025-04-11,ING002,14610,14610,0,
INV00006753,2025-04-11,ING003,2880,2880,0,
INV00006754,2025-04-11,ING004,2860,2860,0,
INV00006755,2025-04-11,ING005,2020,2020,0,
INV00006756,2025-04-11,ING006,2000,2000,0,
INV00006757,2025-04-11,ING007,970,970,0,
INV00006758,2025-04-11,ING008,1740,1740,0,
INV00006759,2025-04-11,ING009,1700,1700,0,
INV00006760,2025-04-11,ING010,4560,4560,0,
INV00006761,2025-04-11,ING011,18,18,0,
INV00006762,2025-04-11,ING012,265,265,0,pending_delivery
INV00006763,2025-04-11,ING013,1500,1500,0,
INV00006764,2025-04-11,ING014,0,0,0,pending_delivery
INV00006765,2025-04-11,ING015,1950,1950,0,
INV00006766,2025-04-11,ING016,1200,1200,0,
INV00006767,2025-04-11,ING017,590,590,0,
INV00006768,2025-04-11,ING018,200,200,0,
INV00006769,2025-04-12,ING001,2872,2872,0,
INV00006770,2025-04-12,ING002,7650,7650,0,
INV00006771,2025-04-12,ING003,2880,2880,0,
INV00006772,2025-04-12,ING004,2820,2820,0,
INV00006773,2025-04-12,ING005,1650,1650,0,
INV00006774,2025-04-12,ING006,2000,2000,0,
INV00006775,2025-04-12,ING007,630,630,0,
INV00006776,2025-04-12,ING008,1690,1690,0,
INV00006777,2025-04-12,ING009,1520,1520,0,
INV00006778,2025-04-12,ING010,4345,4345,0,
INV00006779,2025-04-12,ING011,16,16,0,
INV00006780,2025-04-12,ING012,3000,3000,0,
INV00006781,2025-04-12,ING013,1240,1240,0,
INV00006782,2025-04-12,ING014,75,75,0,
INV00006783,2025-04-12,ING015,1950,1950,0,
INV00006784,2025-04-12,ING016,1100,1100,0,
INV00006785,2025-04-12,ING017,555,555,0,
INV00006786,2025-04-12,ING018,200,200,0,
INV00006787,2025-04-13,ING001,2498,2498,0,
INV00006788,2025-04-13,ING002,1310,1310,0,pending_delivery
INV00006789,2025-04-13,ING003,2820,2820,0,
INV00006790,2025-04-13,ING004,2720,2720,0,
INV00006791,2025-04-13,ING005,1530,1530,0,
INV00006792,2025-04-13,ING006,2000,2000,0,
INV00006793,2025-04-13,ING007,410,410,0,pending_delivery
INV00006794,2025-04-13,ING008,1620,1620,0,
INV00006795,2025-04-13,ING009,1410,1410,0,
INV00006796,2025-04-13,ING010,3885,3885,0,
INV00006797,2025-04-13,ING011,8,8,0,pending_delivery
INV00006798,2025-04-13,ING012,2900,2900,0,
INV00006799,2025-04-13,ING013,1160,1160,0,
INV00006800,2025-04-13,ING014,67,67,0,
INV00006801,2025-04-13,ING015,1800,1800,0,
INV00006802,2025-04-13,ING016,850,850,0,
INV00006803,2025-04-13,ING017,455,455,0,
INV00006804,2025-04-13,ING018,200,200,0,
INV00006805,2025-04-14,ING001,1802,1802,0,
INV00006806,2025-04-14,ING002,30000,30000,0,
INV00006807,2025-04-14,ING003,2680,2680,0,
INV00006808,2025-04-14,ING004,2660,2660,0,
INV00006809,2025-04-14,ING005,1070,1070,0,
INV00006810,2025-04-14,ING006,2000,2000,0,
INV00006811,2025-04-14,ING007,3000,3000,0,
INV00006812,2025-04-14,ING008,1390,1390,0,
INV00006813,2025-04-14,ING009,1080,1080,0,
INV00006814,2025-04-14,ING010,3265,3265,0,
INV00006815,2025-04-14,ING011,75,75,0,
INV00006816,2025-04-14,ING012,2500,2500,0,
INV00006817,2025-04-14,ING013,820,820,0,
INV00006818,2025-04-14,ING014,60,60,0,
INV00006819,2025-04-14,ING015,1450,1450,0,
INV00006820,2025-04-14,ING016,700,700,0,
INV00006821,2025-04-14,ING017,245,245,0,pending_delivery
INV00006822,2025-04-14,ING018,200,200,0,
INV00006823,2025-04-15,ING001,1226,1226,0,pending_delivery
INV00006824,2025-04-15,ING002,20100,20100,0,
INV00006825,2025-04-15,ING003,2540,2540,0,
INV00006826,2025-04-15,ING004,2520,2520,0,
INV00006827,2025-04-15,ING005,830,830,0,
INV00006828,2025-04-15,ING006,2000,2000,0,
INV00006829,2025-04-15,ING007,2590,2590,0,
INV00006830,2025-04-15,ING008,1170,1170,0,
INV00006831,2025-04-15,ING009,880,880,0,
INV00006832,2025-04-15,ING010,2690,2690,0,
INV00006833,2025-04-15,ING011,61,61,0,
INV00006834,2025-04-15,ING012,2295,2295,0,
INV00006835,2025-04-15,ING013,650,650,0,
INV00006836,2025-04-15,ING014,52,52,0,
INV00006837,2025-04-15,ING015,1100,1100,0,
INV00006838,2025-04-15,ING016,350,350,0,pending_delivery
INV00006839,2025-04-15,ING017,2250,2250,0,
INV00006840,2025-04-15,ING018,200,200,0,
INV00006841,2025-04-16,ING001,7500,7500,0,
INV00006842,2025-04-16,ING002,11620,11620,0,
INV00006843,2025-04-16,ING003,2400,2400,0,
INV00006844,2025-04-16,ING004,2460,2460,0,
INV00006845,2025-04-16,ING005,600,600,0,
INV00006846,2025-04-16,ING006,2000,2000,0,
INV00006847,2025-04-16,ING007,2200,2200,0,
INV00006848,2025-04-16,ING008,1070,1070,0,
INV00006849,2025-04-16,ING009,670,670,0,
INV00006850,2025-04-16,ING010,2295,2295,0,
INV00006851,2025-04-16,ING011,51,51,0,
INV00006852,2025-04-16,ING012,2095,2095,0,
INV00006853,2025-04-16,ING013,480,480,0,pending_delivery
INV00006854,2025-04-16,ING014,43,43,0,
INV00006855,2025-04-16,ING015,750,750,0,
INV00006856,2025-04-16,ING016,3000,3000,0,
INV00006857,2025-04-16,ING017,2205,2205,0,
INV00006858,2025-04-16,ING018,200,200,0,
INV00006859,2025-04-17,ING001,6840,6840,0,
INV00006860,2025-04-17,ING002,0,0,0,pending_delivery
INV00006861,2025-04-17,ING003,2360,2360,0,
INV00006862,2025-04-17,ING004,2380,2380,0,
INV00006863,2025-04-17,ING005,110,110,0,pending_delivery
INV00006864,2025-04-17,ING006,2000,2000,0,
INV00006865,2025-04-17,ING007,1650,1650,0,
